bytes_per_pull,throughput_MB_s,pull_median_ms
1024.0,0.27420200922593363,3.734473
102400.0,25.591887371703173,4.001268
1048576.0,174.0266066319703,6.025377499999999
10485760.0,394.4350883218251,26.5842475
104857600.0,515.1376106349701,203.55259999999998
