bytes_per_pull,throughput_MB_s,pull_median_ms
1024.0,0.2644236107560501,3.872574
102400.0,24.3491882850919,4.205479
1048576.0,162.91510042917213,6.436334
10485760.0,397.65372108454477,26.369073
104857600.0,459.0398420210808,228.428103
