bytes_per_pull,throughput_MB_s,pull_median_ms
1024.0,0.2764719906064321,3.703811
102400.0,25.31100526958322,4.045671
1048576.0,172.8838514114527,6.065205
10485760.0,388.5857098281157,26.98442
104857600.0,496.7309302106866,211.095371
