bytes_per_pull,throughput_MB_s,pull_median_ms
1024.0,0.26164632775290775,3.91368
102400.0,23.989618867272984,4.268513
1048576.0,164.5697640474641,6.37162
10485760.0,383.87811213897896,27.315337
104857600.0,458.18956429151484,228.852004
